4,https://www.amazon.com/dp/B0BVDB2PRF,Search Term of outside Garbage can lid.xlsm,65,"Winco PTC-20G Round Trash Can, 20 Gallon, Gray",Winco,29.99,29.99,29.99,-36.35,66.34,,81,Industrial & Scientific,6,10,3,3661,2512,,1251,37517.49,239,173,2/8/2023,4.6,,,,5.05,MCH,6,B0BVDB2PRF,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0B4B77TTQ,Search Term of outside Garbage can lid.xlsm,42,35 Gallon Grey Square Commercial Trash Can with Lid,Krollen Industrial,159.99,219.99,159.99,140.79,19.2,,69,Industrial & Scientific,10,,1,7709,31248,,229,36637.71,51,937,6/15/2022,4.7,,,,,MCH,21,B0B4B77TTQ,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0D5Q9FHMD,Search Term of Kitchen Gadgets.xlsm,102,"12-in-1 Vegetable Chopper, 7 Blade Veggie Chopper, Practical Food Chopper with Container, Cheese Grater, Home Essentials & Kitchen Gadgets(Green/Grey)",MealHelper,13.99,16.82,13.99,6.03,7.96,,76,Kitchen & Dining,7,9,16,1847,57309,,2595,36304.05,94,123,7/11/2024,4.3,,,,1.43,FBA,2,B0D5Q9FHMD,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CMV7CCSP,Search Term of Toilet seat.xlsm,37,"Round Toilet Seat with Slow Close Standard Toilet Seat,Quiet Toilet Cover Seat Toilet Lid Durable Refused to Loosen Easy to Install & Clean,White",JINGZE,25.92,28.26,25.92,9.85,16.07,38,69,Tools & Home Improvement,7,,1,4476,8181,52,1102,35348.81,228,155,11/6/2023,4.4,,,0,3.62,AMZ,6,B0CMV7CCSP,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0859WBBBK,Search Term of Toilet seat.xlsm,159,"Angel Shield Wood Veneer Natural Toilet Seat with Quiet Close,Easy Clean, Quick-Release Hinges(Round,Wood)",AngolShiold,46.99,50.78,46.99,27.81,19.18,,70,Tools & Home Improvement,4,,1,13503,11751,,751,35289.49,2444,66,2/26/2020,3.9,,,,6.54,FBA,8,B0859WBBBK,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B01H03W1GA,Search Term of Toilet seat.xlsm,328,"MAYFAIR 1841EC 000 Cameron Toilet Seat will Never Loosen and Easily Remove, ELONGATED, Durable Enameled Wood, White",Bemis,25.6,19.75,25.6,9.22,16.38,,79,Tools & Home Improvement,6,2,24,181091,134063,,1748,34523,235,457,6/11/2016,4.2,,,,6.99,AMZ,1,B01H03W1GA,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B003HEOUAM,Search Term of outside Garbage can lid.xlsm,246,"Winco PTC-23SG Slender Trash Can, 23-Gallon, Gray,Medium",Winco,43.21,41.59,43.21,8.83,34.38,,80,Industrial & Scientific,5,10,4,3817,8728,,792,34222.32,308,157,4/14/2010,4.5,,,,7.59,MCH,4,B003HEOUAM,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0CF4MWTXD,Search Term of Solar Chargers.xlsm,294,Portable Foldable 60W Solar Panel Charger for Outdoor Camping Solar Battery Waterproof High Efficiency Solar Panel Kit DC for Portable Power Station USB Solar Panel Battery Charger for Outdoor Camping,PortablePowerStationSolarGenerators,87.99,119.96,87.99,66.28,21.71,,76,"Patio, Lawn & Garden",6,,1,8933,11720,,366,32204.34,446,184,8/8/2023,4.3,,,,6.04,FBA,4,B0CF4MWTXD,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B00QFHEWWY,Search Term of outside Garbage can lid.xlsm,33,"Behrens Manufacturing 6210 Galvanized Steel Trash Can, 10-Gallon",Behrens Manufacturing Company,41.7,69.21,41.7,12.2,29.5,,87,Home | Kitchen & Dining,3,10,2,33601,224383,,749,31233.3,4166,0,10/30/2014,4.6,,,,5.44,MCH,3,B00QFHEWWY,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0CS63V4XH,Search Term of Toilet seat.xlsm,41,"Toilet Seat Round 16.5 inch Soft Close, Toilet Lid Round PP Material Safe & Easy Clean & Quick Installation, Sturdy Accessories Never Loosen, 2 Years Support, White",Huttdmel,23.99,26.54,23.99,12.52,11.47,52,78,Tools & Home Improvement,7,,1,9593,8031,10,1122,28187.98,149,189,1/11/2024,4.4,,,1,3.57,FBA,5,B0CS63V4XH,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0CQRCLY9S,Search Term of outside Garbage can lid.xlsm,309,"PAWZIDEA Dog Poop Trash Can Outside Wall Mounted, Dog Waste Trash Can with Lid, Hanging on Fence, Garbage, Outdoors, Metal Dog Poop Container, Small Garbage Can Odor Control w/Activated Carbon Filter",PAWZIDEA-Inlovejoywelive,39.99,39.99,39.99,25.64,14.35,64,70,Pet Supplies,8,10,1,10463,9842,10,658,26313.42,134,196,12/20/2023,4,,,1,3.64,FBA,3,B0CQRCLY9S,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B07Y5TKMZ4,Search Term of Solar Chargers.xlsm,265,"SUNER POWER 20W 12V Solar Battery Trickle Charger & Maintainer PRO, Built-in Intelligent MPPT Controller, Waterproof 12 Volt 20 Watt Solar Panel Charging Kits for Car Marine RV Trailer Boat Automotive",SUNERPOWER,85.95,86.41,85.95,61.39,24.56,,80,"Patio, Lawn & Garden",5,,1,18604,13987,,298,25613.1,1255,26,9/18/2019,4.5,,,,5.44,FBA,2,B07Y5TKMZ4,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B088JVMS6R,Search Term of Kitchen Gadgets.xlsm,114,"Makerstep Fine Mesh Strainer Set of 3, Stainless Steel 3.38"", 5.5"", 7.87"" Strainers Wire Sieve Sifter with Insulated Handle Strainers for Kitchen Gadgets Tools Premium Colanders, Sifter",Makerstep,14.49,,14.49,5.51,8.98,,84,Home | Kitchen & Dining,3,,1,3964,,,1766,25589.34,13117,3,5/10/2020,4.7,,,,0.7,FBA,1,B088JVMS6R,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B001F6U490,Search Term of Toilet seat.xlsm,36,"Centoco Wooden Toilet Seat Round, Closed Front with Cover, Residential, Made in the USA, 700-001, White",Centoco,17.79,19.55,17.79,3.39,14.4,19,82,Tools & Home Improvement,3,6,5,4905,6621,10,1297,23153.02,11358,2,9/1/2008,4.5,,,1,5.76,AMZ,14,B001F6U490,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CNSPXYXH,Search Term of Toilet seat.xlsm,156,"AZEN Toilet Stool Squat Adult, Wood Poop Stool for Bathroom Adults, Portable Toilet Potty Stool for Adults, 7 Inch Height",AZEN,13.25,16.39,13.25,5.39,7.86,,76,Health & Household,3,,1,21355,49094,,1702,22551.5,408,160,12/25/2023,4.3,,,,1.85,FBA,1,B0CNSPXYXH,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0C4JTBW1T,Search Term of Solar Chargers.xlsm,84,UYAYOHU Power-Bank-Solar-Portable-Charger - 40000mAh Power Bank Large Capacity Built in 3 Output and 1 Input Cables and Flashlight 5V3.1A Fast Charger Compatible with All Smart Phones and Devices,UYAYOHU,35.29,33.28,35.29,25.43,9.86,,76,Cell Phones & Accessories,5,10,2,6720,3419,,635,22409.15,708,40,5/5/2023,4.3,,,,0.93,FBA,2,B0C4JTBW1T,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0BZK8M3F1,Search Term of Kitchen Gadgets.xlsm,233,"Spoon Holder, Cooking Spoon Rest for Stove Top Utensil Rest for Spoons, Ladles, Tongs, Spatula, Large Spoon Holder with Handle for Easy Grip Framhouse Decor Cute Kitchen Gadget, Gray and Blue",Cormomu,14.99,14.09,14.99,8.56,6.43,,86,Home | Kitchen & Dining,4,,1,5063,4335,,1460,21885.4,748,159,3/23/2023,4.8,,,,0.5,FBA,9,B0BZK8M3F1,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0BWHG4KZQ,Search Term of Solar Chargers.xlsm,437,"Solar Panel for Security Camera, 5W USB Solar Panel for DC 5V Security Camera, Micro USB & USB-C Port Solar Panel, IP65 Waterproof Solar Charger for Camera,360° Adjustable Mounting 13ft Cable, 3 Pack",WININMETA,57.99,58.17,57.99,42.57,15.42,,76,"Patio, Lawn & Garden",5,,1,19866,31580,,369,21398.31,746,45,2/20/2023,4.3,,,,2.63,FBA,8,B0BWHG4KZQ,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B00004T154,Search Term of Toilet seat.xlsm,106,"Mayfair 113EC 000 Soft Cushioned Toilet Seat, 1 Pack Elongated, White",Mayfair,44.68,,44.68,25.82,18.86,,66,Tools & Home Improvement,4,10,3,20479,,,474,21178.32,5746,2,11/21/2007,4.3,,,,5,MCH,1,B00004T154,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0CGW133FF,Search Term of Toilet seat.xlsm,280,"American Standard 613AA001.020 Champion 4 One-Piece Toilet with Toilet Seat and Wax Ring, Elongated Front, Chair Height, White, 1.6 gpf",AmericanStandard,449,480.2,449,174.55,274.45,,68,Tools & Home Improvement,4,,1,85419,98422,,47,21103,369,99,8/28/2023,4.4,,,,114.99,MCH,4,B0CGW133FF,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B06XB94MGV,Search Term of Kitchen Gadgets.xlsm,236,"Silicone Kitchen Tongs for Cooking with Silicone Tips, Heat Resistant Tongs for Serving Food, 7-Inch, 9-Inch, 12-Inch Locking Tongs, Set of 3 Salad Tongs, Aqua Sky Kitchen Utensils",Culinary Couture,11.99,,11.99,6.01,5.98,,84,Home | Kitchen & Dining,3,,1,3719,,,1735,20802.65,8314,2,8/27/2016,4.7,,,,0.72,FBA,6,B06XB94MGV,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B09BJX193Y,Search Term of outside Garbage can lid.xlsm,450,"Kitchen Trash Can 16 Gallon/ 60L Stainless Steel Dual Trash Can with Lid & Double Barrel, High-Capacity Step Garbage Can Classified Recycle Rubbish Bin Combo for Bathroom Bedroom Home Office",DKELI,69.99,84.65,69.99,31.56,38.43,,81,Industrial & Scientific,4,,1,9477,9130,,295,20647.05,340,126,7/29/2021,4.3,,,,28.5,MCH,3,B09BJX193Y,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B00004T15I,Search Term of Toilet seat.xlsm,49,"BEMIS 170 000 Toilet Seat, ELONGATED, Plastic, White",Bemis,19.93,21.16,19.93,5.63,14.3,28,85,Tools & Home Improvement,3,2,40,6587,6665,27,1227,20245.5,6745,3,12/31/2006,4.5,,,1,3.7,AMZ,4,B00004T15I,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B07RZSFRRF,Search Term of Solar Chargers.xlsm,443,"BLAVOR Solar Power Bank, PD18W QC3.0 Fast Charging 10W Wireless Charger 20000mAh Solar Powered Powerbank with Type C Input/Output, IPX5 Waterproof, Camping Flashlight, Compass, Carabiner",BLAVOR,49.99,,49.99,38.3,11.69,,78,Cell Phones & Accessories,5,,1,12296,,,403,20145.97,6051,9,4/20/2019,4.4,,,,0.44,FBA,4,B07RZSFRRF,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0D19WGD5R,Search Term of Solar Chargers.xlsm,436,"JOYROOM Portable Charger, 10000mAh Power Bank with Built-in Cables and AC Wall Plug, PD 22.5W Fast Charging Battery Pack, Compatible with iPhone, iPad, Samsung Phones and Tablets(1 Pack)",JOYROOM,27.99,39.86,27.99,19.63,8.36,,80,Cell Phones & Accessories,9,,1,7307,33716,,704,19704.96,101,246,4/9/2024,4.5,,,,0.65,FBA,1,B0D19WGD5R,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B09BQ1RZGG,Search Term of Thermometers for house.xlsm,32,"SECRUI Digital Hygrometer Thermometer for Room Temperature Humidity Meter Indoor Thermometer Accuracy Calibration LCD Temperature Sensor with Maximum and Minimum Records, TH1, White",SECRUI,9.99,9.46,9.99,5.57,4.42,56,82,"Patio, Lawn & Garden",4,,1,3007,2426,300,1656,15980.75,2323,7,10/14/2021,4.6,,,1,0.18,FBA,6,B09BQ1RZGG,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CT2DP2QT,Search Term of outside Garbage can lid.xlsm,104,"Outdoor Trash Can with Lid, Outdoor Trash Bin & Pull-Out Liquid Drawer, Dual Lid Closure Design, Waterproof Resin Garbage Can Container for Patio, Backyard, Deck (Black, 31)",MAIUSCOLI,65.99,,65.99,58.07,7.92,,72,Industrial & Scientific,9,,1,22098,,,241,15903.59,28,5477,1/22/2024,4.1,,,,,MCH,3,B0CT2DP2QT,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B08QCHLNVQ,Search Term of outside Garbage can lid.xlsm,93,"Homie Soft Close, Slim Trash Can 1.6 Gallon with Anti - Bag Slip Liner and Lid, Use as Mini Garbage Basket, Slim Dust Bin, or Decor in Bathroom, Restroom, Kitchen, or Bedroom (Graphite Gray)",Homie,21.99,23.99,21.99,10.72,11.27,,75,Industrial & Scientific,3,,1,3141,1994,,698,15349.02,4966,33,11/12/2019,4,,,,2.83,FBA,9,B08QCHLNVQ,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CYZQRXBF,Search Term of Toilet seat.xlsm,180,"Potty seat for Toilet with Step Stool Ladder, SKYROKU New Triangular Stabilized Base two in one Toddler Toilet Seat with Splash Guard, Anti-Slip Pad, Step Stool Blue",SKYROKU,35.99,35.99,35.99,22.06,13.93,,80,Tools & Home Improvement,4,,1,21047,1607,,416,14971.84,33704,20,12/3/2023,4.5,,,,3.78,FBA,18,B0CYZQRXBF,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0B9SBW99F,Search Term of Toilet seat.xlsm,292,"Commercial Heavy Duty Open Front Toilet Seat Without Cover, Thickened Material, Never Loosen, ELONGATED, White (18.5”), 1-Pack",Foryourfamily,32.99,39.28,32.99,16.3,16.69,,80,Tools & Home Improvement,6,,1,17568,30212,,430,14185.7,123,231,8/14/2022,4.5,,,,3.5,FBA,3,B0B9SBW99F,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B09328CXZL,Search Term of Toilet seat.xlsm,148,"2Pcs Toilet Seat Screws, Steel Toilet Seat Hinge Bolts and Nuts, Heavy Duty Toilet Seat Fastener with Plastic Nuts and Metal Washers, Toilet Hardware Replacement for Top Mount Toilet Seat Hinges",A.I.FORCE,5.99,5.99,5.99,2.8,3.19,,84,Tools & Home Improvement,3,,1,2900,3769,,2261,13543.39,1907,10,4/20/2021,4.6,,,,0.01,FBA,1,B09328CXZL,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B09LV8877Z,Search Term of Toilet seat.xlsm,84,"Elongated Toilet Seat, Slow Close Quick-Release Hinges, Heavy Duty Soft Close, Oval(Oblong) Toilet Seat For Elongated Toilets, Quiet-Close Lid And Seat, Easy To Install And Clean, Never Loosen, White",Foryourfamily,39.79,43.51,39.79,20.36,19.43,,76,Tools & Home Improvement,3,,1,29563,7805,,338,13449.02,1277,67,1/4/2022,4.3,,,,6.19,FBA,4,B09LV8877Z,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B00HY8H5KE,Search Term of outside Garbage can lid.xlsm,351,"Umbra Touch Waste Can, Small Trash Can with Lid, Swing Lid Waste Basket, Garbage Can with Lid for Washroom/Bathroom, Black",Umbra,25.72,26.53,25.72,13.41,12.31,52,85,Home & Kitchen,3,3,9,55708,66413,150,488,13430.22,5243,3,1/23/2014,4.5,,,1,1.5,AMZ,2,B00HY8H5KE,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0C8TN4BWD,Search Term of outside Garbage can lid.xlsm,270,"3 Pack Small Bathroom Trash Can with Lid - 10L/2.6 Gallon Slim Garbage Bin, Dog Proof Trashcan, Plastic Wastebasket for Kitchen/Bedroom/Office/Dorm, Fits Under Sink/Desk/Cabinet (Black&White&Grey)",Kssvzz,22.99,26.62,22.99,10.63,12.36,,74,Home | Kitchen & Dining,3,,1,49426,32078,,574,13196.26,557,451,8/9/2023,4.2,,,,3.45,FBA,5,B0C8TN4BWD,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B09XTQ6T1C,Search Term of outside Garbage can lid.xlsm,371,"PENGKE Slim Plastic Trash Can 2.11 Gallon Garbage Can with Press Top Lid,8 L Wastebasket Trash Can,Removable Liner Bucket,White Modern Dispenser for Bathroom,Living Room,Bedroom",PengKe,24.99,20.84,24.99,12.7,12.29,,78,Industrial & Scientific,3,,1,9566,6098,,515,12869.85,5112,8,4/12/2022,4.4,,,,3.04,FBA,4,B09XTQ6T1C,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0D7L5F559,Search Term of Kitchen Gadgets.xlsm,348,"Electric Warming Mat for Food, 3 Adjustable Temperature - PONPUR Silicone Food Warmer Tray for Parties, Full Surface Heating, Auto Power Off, Foldable Hot Plate for Gatherings, Buffet, Family Meals",PONPUR,59.99,57.17,59.99,43.26,16.73,,82,Home | Kitchen & Dining,9,,1,30560,95836,,206,12357.94,41,70,8/4/2024,4.6,,,,4.05,FBA,1,B0D7L5F559,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B08GKCMHB3,Search Term of Toilet seat.xlsm,163,"Angel Shield Durable Wood Veneer Natural Toilet Seat Metal Hinged Easy Clean Anti-scratch American Standard(Round,Oak)",Angel Shield,40.99,26.66,40.99,24.3,16.68,,74,Tools & Home Improvement,,10,2,31625,22596,,456,12211.55,977,12,8/23/2020,4.2,,,,5.13,FBA,6,B08GKCMHB3,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B008E487BI,Search Term of Toilet seat.xlsm,270,"Soft Standard Vinyl Toilet Seat, Chocolate - 17 Inch Soft Vinyl Cover with Comfort Foam Cushioning - Fits All Standard Size Fixtures - Easy to Install Fantasia by Achim Home Decor",achim,19.33,,19.33,5.1,14.23,,72,Tools & Home Improvement,4,3,10,266556,,,570,11018.1,324,13,7/1/2012,3.7,,,,2.24,AMZ,1,B008E487BI,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B08P258H4N,Search Term of outside Garbage can lid.xlsm,316,Camco Pop-Up Utility Container | Features Heavy Duty Liner & Zipper Close Lid | Holds 30-Gallon Kitchen-Size Trash Bags | Stands 2-Ft Tall & Collapses for RV Storage and Organization (42998),Camco,31.24,20.17,31.24,15.64,15.6,50,85,Home & Kitchen,3,6,2,128239,80503,0,393,10792.2,360,30,11/22/2020,4.6,,,1,3.8,AMZ,4,B08P258H4N,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0D3TQD6SN,Search Term of Kitchen Gadgets.xlsm,229,Fruit Slicer Cup | Strawberry Slicer | Banana Slicer | Grape Cutter | Egg Slicers | Detachable Fruit Cutter Slicer with Push Plate | Creative Strawberry Slicer Kitchen Gadget (Black),COKSDUPID,9.99,,9.99,5.33,4.66,,76,Home | Kitchen & Dining,6,,1,6295,,,1049,10479.51,113,59,5/9/2024,4.3,,,,0.29,FBA,6,B0D3TQD6SN,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0D637F37P,Search Term of Toilet seat.xlsm,226,"Toilet Seat Elongated,Toilet Seat with Quick-Release And Quick-Attach, Plastic Toilet Seat with Soft Close, Easy Install and Clean - Black",GAOMON,28.99,28.98,28.99,12.47,16.52,,55,Tools & Home Improvement,,,1,46240,29507,,357,10348.14,0,,6/3/2024,,,,,0.01,AMZ,23,B0D637F37P,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B0BYVN6X1R,Search Term of Kitchen Gadgets.xlsm,77,Wucgea Fire Blanket for Home and Kitchen - 4 pack Safety Fiberglass Emergency Fire Blankets Suppression Flame Retardant for School Fireplace Grill Car Office Garage Welding Warehouse 3.3ft x 3.3ft,ToolsHomeImprovement,17.49,31.51,17.49,7.11,10.38,,86,Tools & Home Improvement,3,10,2,3040,6016,,582,10179.18,1151,100,3/16/2023,4.8,,,,4.4,FBA,5,B0BYVN6X1R,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0CGJ2QH54,Search Term of Solar Chargers.xlsm,320,"6V Solar Panel for Deer Feeder, Efficient Solar Panel Charger w/Adjustable Mounting Bracket & Alligator Clips, 6V Solar Panel Compatible with Game Feeder Timer & 6V Rechargeable Batteries",Foricx,29.99,29.99,29.99,21.57,8.42,,80,"Patio, Lawn & Garden",9,,1,6044,40000,,330,9896.7,104,609,9/16/2023,4.5,,,,0.48,FBA,1,B0CGJ2QH54,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B09SWD849V,Search Term of outside Garbage can lid.xlsm,102,"10 L/2.6Gallen,Swing Lid Trash Can,Metal Garbage Can with Flipping Lid,for Bathroom,Living Room,Bedroom,Hotel,Office, Laundry Room(White)",LEASYLIFE,69.99,72.99,69.99,46.43,23.56,,78,Industrial & Scientific,8,,1,32461,25414,,136,9518.64,68,273,2/17/2022,4.4,,,,6.3,FBA,6,B09SWD849V,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0D12J4SB4,Search Term of outside Garbage can lid.xlsm,23,"GeRRiT 45-Gallons Black Plastic Wheeled Trash Can with Lid Outdoor, Long-Lasting Service Life",GeRRiT,48.39,107.22,48.39,42.58,5.81,88,38,Industrial & Scientific,10,3,15,14344,17262,13,193,9327.38,3,3109,4/6/2024,2.1,,,0,,MCH,1,B0D12J4SB4,2024-09-28 14:54:54
2,https://www.amazon.com/dp/B09SWFBKRW,Search Term of outside Garbage can lid.xlsm,69,"10 L/2.6Gallen,Swing Lid Trash Can,Brushed Stainless Steel Garbage Can with Flipping Lid,for Bathroom, Kitchen,Living Room,Bedroom,Hotel (Silver)",LEASYLIFE,69.99,79.99,69.99,47.3,22.69,,78,Industrial & Scientific,8,,1,32461,50623,,133,9308.67,68,175,2/18/2022,4.4,,,,6,FBA,6,B09SWFBKRW,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B09TSCPNWL,Search Term of Toilet seat.xlsm,199,"ELLAI Smart Toilet with bidet function, One-piece Toilet with Auto-Flush, Warm Water, Air Drying Function, Heated Seat, LED Nightlight, Includes Remote Control …",ELLAI,543.31,710.34,543.31,394.93,148.38,,70,Tools & Home Improvement,9,,1,183653,148755,,13,9202.28,52,180,5/4/2022,3.8,,,,105.81,FBA,5,B09TSCPNWL,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B07CJGD5Z2,Search Term of Toilet seat.xlsm,261,Potty Training Seat for Boys Girls Kids Toddlers Toilet Training Seat Potty Seat for Baby with Detachable Soft Cushion Sturdy Handle and Backrest,Baby Grow,25.99,25.19,25.99,12.13,13.86,,72,Baby Products,3,,1,9550,6825,,341,8862.59,1038,14,4/17/2018,4.6,,,,1.34,FBA,1,B07CJGD5Z2,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0CZNYYRY3,Search Term of outside Garbage can lid.xlsm,22,"32 Gallon Wheeled Heavy Duty Plastic Garbage Can, Attached Lid, Black",CJLXL,47.98,43.35,47.98,-69.02,117,-144,52,Industrial & Scientific,8,7,6,13125,14388,4,234,8712.65,5,1743,3/14/2024,3.3,,,0,7.1,MCH,1,B0CZNYYRY3,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0B9B78G86,Search Term of Solar Chargers.xlsm,246,"NETVUE Solar Panel for Bird Feeder Camera only, Type-C Charger, IP65 Waterproof for Outdoors, Continuously Power Supply, 360° Swivel Bracket",NETVUE,29.99,25.15,29.99,19.69,10.3,,84,"Patio, Lawn & Garden",5,7,3,19713,22853,,272,8157.28,346,50,8/9/2022,4.7,,,,1,FBA,1,B0B9B78G86,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B08R6MPRZX,Search Term of Kitchen Gadgets.xlsm,82,"Herb Stripper, Jiaedge Green 9 holes Stainless Steel Kitchen Herbs Leaf Stripping Tool, Metal Herb Peeler for Kale, Collard Greens, Thyme, Basil, Rosemary Stripper",Jiaedge-Enjoythekitchenfun,7.99,9.36,7.99,4.41,3.58,,78,Home | Kitchen & Dining,4,,1,10097,9463,,931,7438.69,1429,7,1/20/2021,4.4,,,,0.18,FBA,2,B08R6MPRZX,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CP5Z97XK,Search Term of outside Garbage can lid.xlsm,21,"DayGo 32 Gallon Heavy Duty Plastic Garbage Can, Included Lid, Indoor/Outdoor, Black",DayGo,35.04,25.94,35.04,27.78,7.26,79,62,Industrial & Scientific,10,3,12,18749,16015,9,194,6795.34,33,206,11/28/2023,3.9,,,0,0.11,MCH,1,B0CP5Z97XK,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0CX1QMP5C,Search Term of Kitchen Gadgets.xlsm,257,"Ponpon Oil Sprayer for Cooking, 16oz Olive Oil Spray Bottle, Oil Dispenser for Kitchen for Barbecue, Salad, Cooking, Baking (Black)",Ponpon,7.88,,7.88,3.27,4.61,,80,Home | Kitchen & Dining,5,,1,8402,,,731,5760.28,188,66,3/3/2024,4.5,,,,0.72,FBA,2,B0CX1QMP5C,2024-09-28 14:54:54
3,https://www.amazon.com/dp/B0C1BPWZFW,Search Term of outside Garbage can lid.xlsm,103,"WICHEMI Commercial Outdoor Trash Can, Stainless Steel Indoor Outdoor Trash Can with Lid, Removable Inner Bucket Metal Garbage Can for Home, Office, Restaurant Elevator Entrance - 13 Gallon",WICHEMI,149.99,157.37,149.99,107.05,42.94,,67,Industrial & Scientific,9,,1,82206,41608,,38,5699.62,12,848,4/2/2023,3.6,,,,16.55,FBA,3,B0C1BPWZFW,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CDQK6LPL,Search Term of Thermometers for house.xlsm,102,"Indoor Outdoor Thermometer Wireless Battery Powered, High Precision Inside Outside Humidity Temperature with Alert, 10S Backlight Weather Thermometers with 1 Sensor, 330ft Wireless, Black",KIDLEDUCT,19.99,20.21,19.99,13.07,6.92,,78,"Patio, Lawn & Garden",5,,1,20145,10572,,284,5677.16,365,178,8/3/2023,4.4,,,,0.39,FBA,2,B0CDQK6LPL,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0CTH11F7F,Search Term of Toilet seat.xlsm,97,"CR108 Toilet Seat, Upgrade Elongated Toilet Seat with Soft Close, Easy Clean, Non Slip, High Performance PP Material, White, 18.5""",MUNNAR,35.99,,35.99,18.41,17.58,,76,Tools & Home Improvement,7,,1,106381,,,148,5326.52,40,1767,1/30/2024,4.3,,,,4.25,FBA,4,B0CTH11F7F,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B0837J394T,Search Term of Thermometers for house.xlsm,109,"Indoor Outdoor Thermometer - Premium Steel Wall Thermometer Hygrometer for Patio, Wall or Decorative, No Battery Required Hanging Thermometer 8"" Round Diameter (Bronze)",CHIVENIDO,25.99,25.99,25.99,16.24,9.75,,76,"Patio, Lawn & Garden",4,,1,27129,18521,,163,4236.37,2963,2,12/26/2019,4.3,,,,1.15,FBA,1,B0837J394T,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B000AS22P8,Search Term of Thermometers for house.xlsm,120,"Springfield Static Cling Indoor Outdoor Thermometer, Temperature Gauge for Patio, Pool, and Sauna, 8-Inch, White/Blue",Springfield,15.62,,15.62,7.83,7.79,,63,"Patio, Lawn & Garden",2,3,7,16440,,,255,3983.1,3016,5,1/11/2010,3.8,,,,0.18,AMZ,1,B000AS22P8,2024-09-28 14:54:54
4,https://www.amazon.com/dp/B01ALO50BS,Search Term of Thermometers for house.xlsm,230,"Taylor Digital Indoor Comfort Level Thermometer and Hygrometer, Black",Taylor,9.99,,9.99,5.57,4.42,,79,"Patio, Lawn & Garden",3,2,26,34263,,,345,3446.55,1552,3,1/12/2016,4.3,,,,0.11,MCH,3,B01ALO50BS,2024-09-28 14:54:54
